     21.0000       0.0000       0.0000       1.0000       0.0000      53.0000      60.0000     112.0000     107.0000     105.0000      94.0000       1.0000     305.0000     116.0000     104.0000     100.0000      91.0000       1.0000     274.0000
     22.0000       0.0000     999.0000       1.0000       0.0000      33.0000      46.0000      70.0000      88.0000      82.0000      94.0000       1.0000     266.0000      89.0000      97.0000      91.0000      78.0000       0.0000     283.0000
     23.0000       0.0000       1.0000       3.0000       1.0000      40.0000      58.1896      71.0000      96.0000      90.0000      93.0000       1.0000     245.0000      81.0000      96.0000      97.0000      90.0000       1.0000     265.0000
     24.0000       0.0000       1.0000       1.0000       0.0000      56.0000      54.0000      99.0000     119.0000     109.0000      93.0000       1.0000     364.5025      99.0000     106.0000     105.0000      91.0000       1.0000     999.0000
     25.0000       0.0000     999.0000       1.0000       0.0000      42.0000      46.0000      91.0000     109.0000     100.0000      93.0000       1.0000     325.0000      84.0000     100.0000     104.0000      81.0000       0.0000     272.0000
     26.0000       0.0000     999.0000       1.0000       0.0000      54.0000      69.0000     106.9041     100.0000     999.0000      93.0000       1.0000     300.0000     999.0000     104.0000     999.0000      86.0000       0.0000     278.0000
     27.0000       0.0000       1.0000       1.0000       0.0000      45.0000      65.0000      82.0000      83.0000      79.0000      92.0000       1.0000     238.0000     106.0000     111.0000      98.0000      88.0000       0.0000     269.0000
     28.0000     999.0000       0.0000       1.0000       0.0000      37.0000      39.0000      88.0000     101.0000     101.0000      92.0000       1.0000     326.0000      94.0000      90.0000     104.0000      84.0000       0.0000     293.0000
     29.0000       0.0000       0.0000       1.0000       0.0000      76.0000      55.0000     101.1973     113.0000     121.0000      92.0000       1.0000     284.0000     999.0000      93.0000     100.0000      93.0000       1.0000     202.0000
     30.0000       0.0000       1.0000       1.0000       0.0000      63.0000      64.0000      86.0000     110.0000     106.0000     103.1276     999.0000     338.0000     107.0000     110.0000     111.0000     999.0000     999.0000     334.0000
     31.0000       0.0000       0.0000       1.0000       0.0000      50.0000      51.0000      97.0000     107.0000      97.0000      92.0000       1.0000     254.0000     112.0000      90.0000      94.0000      87.0000       0.0000     359.0000
     32.0000       0.0000       0.0000       2.0000       1.0000      42.0000      51.0000      87.0000     101.0000     999.0000      90.0000       1.0000     306.0000     109.0000     103.0000     999.0000      90.0000       1.0000     289.0000
     33.0000       0.0000       1.0000       2.0000       1.0000      37.0000      40.0000      99.0000     102.0000     102.0000      89.0000       0.0000     267.8667     121.0000     113.0000     121.0000     106.0000       1.0000     999.0000
     34.0000       0.0000       1.0000       2.0000       1.0000      25.0000      32.0000      67.0000      82.0000      76.0000      89.0000       0.0000     260.0000      99.0000      90.0000      89.0000      71.0000       0.0000     261.0000
     35.0000       0.0000       0.0000       2.0000       1.0000      39.0000      45.0000      90.0000      94.0000      96.0000      88.0000       0.0000     258.0000      89.0000      92.0000      98.0000      79.0000       0.0000     266.0000
     36.0000       0.0000       1.0000       1.0000       0.0000      53.0000      46.0000     103.0000     121.0000     111.0000      88.0000       0.0000     304.0000      97.0000     105.0000     103.0000      83.0000       0.0000     265.0000
     37.0000       0.0000       0.0000       2.0000       1.0000      49.0000      55.0000      92.3788      95.0000      89.0000      87.0000       0.0000     215.0000     999.0000      85.0000      83.0000      75.0000       0.0000     232.0000
     38.0000       0.0000       0.0000       2.0000       1.0000      40.0000      38.0000      91.0000      93.0000      96.0000      87.0000       0.0000     335.0000     109.0000     100.0000     109.0000      92.0000       1.0000     330.0000
     39.0000       0.0000       0.0000       1.0000       0.0000      71.0000      61.0000      77.0000      84.0000      97.0000      87.0000       0.0000     207.0000      86.0000      92.0000     100.0000      68.0000       0.0000     248.0000
     40.0000       0.0000       0.0000       1.0000       0.0000      56.0000      53.0000      97.0000     108.0000     105.0000      86.0000       0.0000     251.0000      90.0000      93.0000      96.0000      76.0000       0.0000     261.0000
     41.0000       0.0000       1.0000       2.0000       1.0000      44.0000      47.0000      83.0000      90.0000      85.0000      85.0000       0.0000     284.7146     100.0000      89.0000      96.0000      86.0000       0.0000     999.0000
     42.0000       0.0000       0.0000       2.0000       1.0000      70.0000      76.0000     102.0000      95.0000     999.0000      73.2481     999.0000     188.0000     117.0000     106.0000     999.0000     999.0000     999.0000     253.0000
     43.0000       0.0000       1.0000       2.0000       1.0000      39.0000      45.0000      74.0000      77.0000      78.0000      84.0000       0.0000     269.0000      87.0000      88.0000      89.0000      71.0000       0.0000     213.0000
     44.0000       0.0000       0.0000       1.0000       0.0000      58.0000      73.0000      85.0000      87.0000      87.0000      84.0000       0.0000     260.0000      94.0000      95.0000      96.0000      79.0000       0.0000     250.0000
     45.0000       0.0000       1.0000       2.0000       1.0000      31.0000      45.0000      83.0000      85.0000      85.0000      84.0000       0.0000     213.0000      86.0000     109.0000     100.0000      81.0000       0.0000     209.0000
     46.0000       0.0000       1.0000       3.0000       1.0000      73.0000      63.0000      65.0000      80.0000      83.0000      63.8695     999.0000     301.3088      91.0000      99.0000      84.0000     999.0000     999.0000     999.0000
     47.0000       0.0000       0.0000       1.0000       0.0000      63.0000      59.0000      89.0000      97.0191     999.0000      83.0000       0.0000     205.0000     112.0000     999.0000     999.0000      86.0000       0.0000     249.0000
     48.0000       0.0000       1.0000       3.0000       1.0000      45.0000      45.0000      69.0000      81.0000      85.0000      82.0000       0.0000     250.0000      94.0000      92.0000     107.0000      89.0000       0.0000     286.0000
     49.0000       0.0000       1.0000       3.0000       1.0000      39.0000      48.0000      68.0000      70.0000      68.0000      82.0000       0.0000     216.3742      93.0000      95.0000      85.0000      86.0000       0.0000     999.0000
     50.0000       0.0000       1.0000       3.0000       1.0000      50.0000      49.0000      67.0000      88.0000      81.0000      81.0000       0.0000     242.0000      86.0000      95.0000      91.0000      81.0000       0.0000     236.0000
     51.0000       0.0000       1.0000       3.0000       1.0000      37.0000      47.0000      74.0000      90.0000      81.0000      81.0000       0.0000     258.0000      92.0000     101.0000      93.0000      74.0000       0.0000     242.0000
     52.0000       0.0000       0.0000       1.0000       0.0000      67.0000      66.0000      88.0000      85.8597      90.0000      81.0000       0.0000     283.0000      97.0000     999.0000      82.0000      72.0000       0.0000     237.0000
     53.0000       0.0000       1.0000       2.0000       1.0000      42.0000      55.0000      80.0000      86.0000      82.0000      79.0000       0.0000     230.0000      99.0000     106.0000     101.0000      93.0000       1.0000     254.0000
     54.0000       0.0000       0.0000       3.0000       1.0000      60.0000      57.0000      84.0000      85.0000      95.0000      78.0000       0.0000     252.2507      97.0000     107.0000      95.0000      82.0000       0.0000     999.0000
     55.0000       0.0000       1.0000       2.0000       1.0000      58.0000      58.0000     100.0000      96.3582      97.0000      76.0000       0.0000     259.0000     102.0000     999.0000      90.0000      78.0000       0.0000     162.0000
     56.0000       0.0000       0.0000       2.0000       1.0000      66.0000      55.0000      78.0000      82.3244      92.0000      75.0000       0.0000     238.7576      92.0000     999.0000      99.0000      83.0000       0.0000     999.0000
     57.0000     999.0000       1.0000       3.0000       1.0000      48.0000      57.0000      79.0000      80.0000     999.0000      87.2027     999.0000     262.0000      96.0000      89.0000     999.0000     999.0000     999.0000     251.0000
     58.0000       0.0000       0.0000       1.0000       0.0000      17.0000      38.0000      73.0000      59.0000      64.0000      66.8588     999.0000     196.0000      97.0000     110.0000      83.0000     999.0000     999.0000     100.0000
     59.0000       0.0000       1.0000       1.0000       0.0000      65.0000      65.0000      71.0000      64.5892      68.0000      74.0000       0.0000     100.0000      91.0000     999.0000      71.0000      80.0000       0.0000     263.0000
     60.0000       0.0000       0.0000       2.0000       1.0000      62.0000      72.0000      94.0000      92.0000     999.0000      90.4810     999.0000     134.0000     108.0000     103.0000     999.0000     999.0000     999.0000     239.0000
     61.0000       0.0000     999.0000       2.0000       1.0000      39.0000      45.0000      58.0000      64.0000      70.0000      73.0000       0.0000     239.0000      70.0000      80.0000     101.0000      67.0000       0.0000     245.0000
     62.0000       0.0000       0.0000       2.0000       1.0000      63.0000      76.0000      66.3388      79.0000     999.0000      72.0000       0.0000     282.5686     999.0000      80.0000     999.0000      59.0000       0.0000     999.0000
     63.0000       0.0000       0.0000     999.0000     999.0000      62.0000      50.0000      74.0000      78.0000      82.0000      70.0000       0.0000     105.0000      90.0000      85.0000      85.0000      74.0000       0.0000     203.0000
     64.0000       0.0000     999.0000       3.0000       1.0000      68.0000      70.0000      83.0000      79.0000      89.0000      58.5870     999.0000     337.2508     108.0000     111.0000     104.0000     999.0000     999.0000     999.0000
     65.0000       0.0000       0.0000       2.0000       1.0000      55.0000      45.0946      75.0000      69.0000      75.0000      62.0000       0.0000     189.5136     104.0000      90.0000      95.0000      74.0000       0.0000     999.0000
     66.0000       0.0000       0.0000       3.0000       1.0000      92.0000      76.0000      88.0000      85.6066     999.0000      54.0000       0.0000     293.0000     100.0000     999.0000     999.0000      69.0000       0.0000     189.0000
     67.0000       0.0000       0.0000       1.0000       0.0000      57.0000      56.0000      39.0000      47.0000      57.0000      41.0000       0.0000     171.8017      82.0000      82.0000      80.0000      60.0000       0.0000     999.0000
     68.0000       0.0000       1.0000       2.0000       1.0000      67.0000      63.0000      85.0000      99.0000     999.0000      92.1280     999.0000     347.5406      85.0000      89.0000     999.0000     999.0000     999.0000     999.0000
     69.0000       0.0000       0.0000       2.0000       1.0000      61.0000      57.0000      81.0000      95.8582      89.0000      79.0000       0.0000     282.0000     107.0000     999.0000      88.0000      74.0000       0.0000     271.0000
     70.0000       0.0000       0.0000       2.0000       1.0000      52.0000      51.0000     105.0000      93.0000      96.0000      79.0000       0.0000     237.0000     108.0000     107.0000     105.0000      91.0000       1.0000     251.0000
     71.0000       0.0000       1.0000       3.0000       1.0000      51.7657      51.0000      75.0000      72.0000      82.0000      76.0000       0.0000     205.0000      74.0000      85.0000      95.0000      62.0000       0.0000     100.0000
     72.0000       0.0000       1.0000       2.0000       1.0000      42.0000      42.0000      83.0000      85.0000      96.0000      83.6667     999.0000     229.0000     109.0000     114.0000     118.0000     999.0000     999.0000     100.0000
     73.0000       1.0000       0.0000       2.0000       1.0000      41.0000      35.0000     132.0000     123.0000     132.0000     114.0000       1.0000     254.1700     112.0000     124.0000     120.0000     101.0000       1.0000     999.0000
     74.0000       1.0000       1.0000       2.0000       1.0000      65.0000      65.0000     102.0000     123.0000     115.0000     112.0000       1.0000     235.0000      95.0000     113.0000      97.0000      99.0000       1.0000     287.0000
     75.0000       1.0000       1.0000       2.0000       1.0000      39.0000      35.0000     108.5032     110.0000     118.0000     109.0000       1.0000     352.0000     999.0000     109.0000     123.0000      89.0000       0.0000     303.0000
     76.0000       1.0000       1.0000       2.0000       1.0000      36.0000      37.0000      64.0000      92.0000      95.0000     107.0000       1.0000     277.7798      94.0000      93.0000     100.0000      85.0000       0.0000     999.0000
     77.0000       1.0000       1.0000       2.0000       1.0000      36.0000      35.0000     104.0000     112.0000     119.0000     104.0000       1.0000     348.0000      99.0000     111.0000     122.0000      92.0000       1.0000     282.0000
     78.0000       1.0000       0.0000       1.0000       0.0000      53.0000      36.0000      94.0000     108.0000     121.0000     103.0000       1.0000     368.0000      93.0000      85.0000     112.0000      92.0000       1.0000     303.0000
     79.0000       1.0000       1.0000       3.0000       1.0000      41.0000      41.0000      98.0000      93.9381     101.0000     102.0000       1.0000     188.0000      68.0000     999.0000      73.0000      74.0000       0.0000     100.0000
     80.0000       1.0000       1.0000       2.0000       1.0000      53.0000      40.0000      82.0000     104.0000     111.0000     102.0000       1.0000     292.0000      88.0000     102.0000     115.0000      95.0000       1.0000     300.0000
     81.0000       1.0000       1.0000       2.0000       1.0000      39.0000      43.0000      70.0000      91.0000     102.0000     101.0000       1.0000     317.0000      82.0000      94.0000     122.0000      98.0000       1.0000     321.0000
     82.0000       1.0000       1.0000       1.0000       0.0000      42.0000      59.0000      92.0000     100.0000      98.0000     101.0000       1.0000     342.0000     120.0000     125.0000     123.0000     108.0000       1.0000     392.0000
     83.0000       1.0000       0.0000       1.0000       0.0000      40.0000      51.0000     112.0000     116.0000     116.0000     101.0000       1.0000     349.0000     111.0000     112.0000     116.0000      97.0000       1.0000     340.0000
     84.0000       1.0000       1.0000       3.0000       1.0000      46.0000      47.0000     105.0000      99.0000     108.0000      97.0000       1.0000     291.0000     100.0000     109.0000     125.0000     107.0000       1.0000     355.0000
     85.0000       1.0000       1.0000       3.0000       1.0000      46.0000      51.0000      85.0000      87.0000      86.0000      79.0227     999.0000     188.0000      84.0000     102.0000      88.0000     999.0000     999.0000     266.0000
     86.0000       1.0000       0.0000       1.0000       0.0000      36.0000      47.0000      95.0000     107.0000     107.0000      97.0000       1.0000     360.0000     108.0000     106.0000     114.0000      92.0000       1.0000     330.0000
     87.0000       1.0000       1.0000       2.0000       1.0000      47.0000      37.0000      98.0000     102.0000     999.0000      96.0000       1.0000     348.0000      83.0000     103.0000     999.0000     101.0000       1.0000     317.0000
     88.0000       1.0000       1.0000       1.0000       0.0000      50.0000      49.0000      83.0000      90.0000      99.0000      96.0000       1.0000     288.0000      99.0000     103.0000      92.0000      76.0000       0.0000     196.0000
     89.0000       1.0000       1.0000       1.0000       0.0000      34.0000      38.0000      74.0000      80.0000      85.0000      95.0000       1.0000     287.0000      88.0000      95.0000     106.0000      92.0000       1.0000     352.0000
     90.0000       1.0000       1.0000       1.0000       0.0000      49.0000      46.3009      71.0000      90.0000      99.0000      94.0000       1.0000     251.0000      99.0000     110.0000     120.0000     101.0000       1.0000     268.0000
     91.0000       1.0000       0.0000     999.0000     999.0000      20.0000      37.0000      88.0000      89.0000      91.0000      94.0000       1.0000     207.6209      83.0000     101.0000      90.0000      84.0000       0.0000     999.0000
     92.0000       1.0000       1.0000       2.0000       1.0000      61.0000      70.0000     118.0000     109.0000     110.0000     101.0622     999.0000     290.0000     107.0000     113.0000      95.0000     999.0000     999.0000     201.0000
     93.0000       1.0000       1.0000       3.0000       1.0000      59.0000      49.0000      70.0000      83.0000      84.0000      91.0000       1.0000     235.6768      79.0000      88.0000      75.0000      63.0000       0.0000     999.0000
     94.0000       1.0000       0.0000       1.0000       0.0000      58.0000      61.0000      91.0000      94.0000     109.0000      91.0000       1.0000     330.0000     112.0000     108.0000     120.0000      94.0000       1.0000     271.0000
     95.0000       1.0000       0.0000       1.0000       0.0000      46.0000      56.0000      85.0000      88.0000     102.0000      91.0000       1.0000     288.3859     113.0000     110.0000     130.0000     115.0000       1.0000     999.0000
     96.0000       1.0000       0.0000       2.0000       1.0000      47.0000      48.0000      90.0000     102.0000     109.0000      91.0000       1.0000     311.0000     112.0000     119.0000     119.0000     101.0000       1.0000     324.0000
     97.0000       1.0000       1.0000       1.0000       0.0000      33.0000      39.0000      86.0000      87.8076      89.0000      91.0000       1.0000     224.0000     102.0000     999.0000      95.0000      90.0000       1.0000     263.0000
     98.0000       1.0000       1.0000       2.0000       1.0000      42.0000      51.0000     108.0000     104.0000     108.0000      90.0000       1.0000     289.0000      90.0000     109.0000     114.0000      78.0000       0.0000     282.0000
     99.0000       1.0000       1.0000       2.0000       1.0000      42.0000      47.0000      63.0000      74.0000      97.0000      90.0000       1.0000     305.0000      75.0000      88.0000     127.0000      81.0000       0.0000     253.0000
    100.0000       1.0000       1.0000       1.0000       0.0000      36.0000      36.0000      89.0000      87.0000      95.0000      89.0000       0.0000     334.8510      86.0000     106.0000     117.0000      99.0000       1.0000     999.0000
    101.0000       1.0000       0.0000       2.0000       1.0000      33.0000      46.0000      89.0000      88.0000      96.0000      89.0000       0.0000     296.2276     106.0000     107.0000     109.0000      86.0000       0.0000     999.0000
    102.0000       1.0000       0.0000       2.0000       1.0000      73.0000      61.0000      98.0000      90.0000     118.0000      75.4376     999.0000     212.0000      94.0000     106.0000     126.0000     999.0000     999.0000     235.0000
    103.0000       1.0000       1.0000       2.0000       1.0000      41.0000      53.0000      84.0000      91.0000     105.0000      88.0000       0.0000     278.0000      81.0000     107.0000     139.0000      92.0000       1.0000     309.0000
    104.0000       1.0000       0.0000       2.0000       1.0000      39.0000      41.0000     108.0000     110.0000     999.0000      88.0000       0.0000     240.0000     108.0000      98.0000     999.0000      90.0000       1.0000     218.0000
    105.0000       1.0000       1.0000       3.0000       1.0000      45.9879      61.0000      75.0000      75.0000      85.0000      87.0000       0.0000     105.1027      87.0000     102.0000     113.0000      79.0000       0.0000     999.0000
    106.0000       1.0000       1.0000       2.0000       1.0000      48.0000      39.0000      77.0000      98.0000     102.0000      87.0000       0.0000     256.0000      98.0000      97.0000     106.0000      97.0000       1.0000     245.0000
    107.0000       1.0000       1.0000       3.0000       1.0000      53.0000      61.0000      79.0000      96.0000     999.0000     101.7188     999.0000     263.0000      97.0000     108.0000     999.0000     999.0000     999.0000     314.0000
    108.0000       1.0000       0.0000       1.0000       0.0000      53.0000      56.0000      79.0000      81.0000      90.0000      86.0000       0.0000     218.0000      96.0000      98.0000      95.0000      81.0000       0.0000     257.0000
    109.0000       1.0000       0.0000       1.0000       0.0000      31.0000      43.0000      86.0000      80.3695      87.0000      86.0000       0.0000     217.0000     104.0000     999.0000      92.0000      86.0000       0.0000     232.0000
    110.0000       1.0000       0.0000       1.0000       0.0000      38.0000      50.0000     100.0000      89.0000      93.0000      85.0000       0.0000     246.0000      95.0000      99.0000     100.0000      84.0000       0.0000     284.0000
    111.0000       1.0000     999.0000       1.0000       0.0000      62.0000      49.0000      76.0000      85.0000     102.0000      86.4023     999.0000     244.0000      72.0000      76.0000     109.0000     999.0000     999.0000     281.0000
    112.0000       1.0000       0.0000       1.0000       0.0000      36.0000      31.0000     114.0000     100.0000     106.0000      85.0000       0.0000     272.0000     108.0000     109.0000     111.0000      94.0000       1.0000     314.0000
    113.0000       1.0000       0.0000       2.0000       1.0000      47.0000      69.0000      94.0000      89.0000      94.0000      88.3997     999.0000     266.0000     106.0000      96.0000     100.0000     999.0000     999.0000     267.0000
    114.0000       1.0000       0.0000       2.0000       1.0000      50.0000      59.0000      86.0000      86.0000      99.0000      84.0000       0.0000     198.0000     103.0000     117.0000     120.0000      92.0000       1.0000     295.0000
    115.0000       1.0000       1.0000       3.0000       1.0000      68.0000      74.0000      86.0000      92.0000     101.0000      89.5008     999.0000     350.0000      81.0000      95.0000     103.0000     999.0000     999.0000     173.0000
    116.0000       1.0000       1.0000       1.0000       0.0000      47.0000      47.0000      72.0000      80.9502      91.0000      82.0000       0.0000     248.0000     107.0000     999.0000     117.0000      89.0000       0.0000     258.0000
    117.0000       1.0000       0.0000       2.0000       1.0000      59.0000      61.0000      76.0000      76.0000      82.0000      81.0000       0.0000     220.0000      82.0000      84.0000      84.0000      89.0000       0.0000     210.0000
    118.0000       1.0000       0.0000       3.0000       1.0000      50.2660      51.0000      85.0000      97.0000     109.0000      81.0000       0.0000     221.0000     100.0000     101.0000     119.0000      85.0000       0.0000     296.0000
    119.0000       1.0000       1.0000       2.0000       1.0000      52.0000      47.0000      58.0000      66.0000     999.0000      80.0000       0.0000     156.0000      87.0000     103.0000     999.0000      83.0000       0.0000     259.0000
    120.0000       1.0000       1.0000       3.0000       1.0000      39.0000      50.0000      59.0000      63.0000      69.0000      78.0000       0.0000     274.0000      89.0000      94.0000     101.0000      85.0000       0.0000     295.0000
    121.0000       1.0000       0.0000       2.0000       1.0000      39.0000      47.0000      77.0000      83.0000      89.0000      77.0000       0.0000     227.0000      98.0000     101.0000     107.0000      99.0000       1.0000     291.0000
    122.0000       1.0000       1.0000       3.0000       1.0000      46.0000      51.0000      58.0000      73.0000     999.0000      76.0000       0.0000     235.0000      79.0000      92.0000     999.0000      88.0000       0.0000     267.0000
    123.0000       1.0000       1.0000       3.0000       1.0000      59.0000      47.0000      46.0000      63.0000      72.0000      74.0000       0.0000     210.0000      84.0000      89.0000      94.0000      82.0000       0.0000     260.0000
    124.0000       1.0000       1.0000       3.0000       1.0000      45.0000      51.0000      43.0000      61.0000      69.0000      71.4018     999.0000     218.7747      60.0000      78.0000      78.0000     999.0000     999.0000     999.0000
    125.0000       1.0000       1.0000       3.0000       1.0000      61.0000      59.0000      51.0000      68.0000      85.0000      74.5889     999.0000     218.0000      72.0000      89.0000     102.0000     999.0000     999.0000     100.0000
    126.0000       1.0000       0.0000       3.0000       1.0000      54.0000      63.0000      53.0000      62.9333     999.0000      63.0000       0.0000     148.7569      77.0000     999.0000     999.0000      69.0000       0.0000     999.0000
    127.0000       1.0000       0.0000       3.0000       1.0000      56.0000      61.0000      61.6812      56.0000     999.0000      62.0000       0.0000     100.0000     999.0000      85.0000     999.0000      67.0000       0.0000     117.0000
    128.0000       1.0000       0.0000       2.0000       1.0000      47.0000      61.0000      60.0000      53.0000      62.0000      54.0000       0.0000     100.0000      88.0000      97.0000      82.0000      55.0000       0.0000     142.0000
    129.0000       1.0000       0.0000       3.0000       1.0000      48.0000      45.0000      44.0000      50.0000      74.0000      51.0000       0.0000     100.0000      76.0000      81.0000     117.0000      82.0000       0.0000     204.0000
    130.0000       1.0000       1.0000       3.0000       1.0000      74.0000      88.0000      43.0736      43.0000      73.0000      50.0000       0.0000     170.6154     999.0000      89.0000     112.0000      55.0000       0.0000     999.0000
    131.0000       1.0000       1.0000       3.0000       1.0000      55.0000      63.0000      18.5457      20.0000      46.0000      28.5717     999.0000     145.0000     999.0000      88.0000      98.0000     999.0000     999.0000     100.0000
    132.0000       1.0000       0.0000       2.0000       1.0000      62.0000      63.0000      76.0000      83.0000     999.0000      84.0000       0.0000     283.0000     110.0000      87.0000     999.0000     101.0000       1.0000     262.0000
    133.0000       1.0000       1.0000       3.0000       1.0000      67.0000      61.0000      50.0000      61.9369      83.0000      64.0000       0.0000     233.0000      88.0000     999.0000     106.0000      80.0000       0.0000     222.0000
    134.0000       1.0000       0.0000       3.0000       1.0000      56.0000      61.0000      83.0000      85.0000     999.0000      69.5727     999.0000     220.0312      90.0000      89.0000     999.0000     999.0000     999.0000     999.0000
    135.0000       1.0000       0.0000       2.0000       1.0000      49.0000      51.0000      93.0000      97.0000     120.0000      91.0000       1.0000     229.0000     102.0000     112.0000     134.0000     102.0000       1.0000     246.0000
    136.0000       1.0000       0.0000       2.0000       1.0000      51.0000      49.0000      70.0000     101.0000     109.0000      96.3633     999.0000     369.0000     104.0000      94.0000     123.0000     999.0000     999.0000     401.0000
    137.0000       1.0000       1.0000       2.0000       1.0000      53.8094      43.0000     102.0000     119.0000     114.0000     101.0000       1.0000     392.8028      93.0000     114.0000     105.0000      84.0000       0.0000     999.0000
    138.0000       1.0000       1.0000       2.0000       1.0000      41.0000      35.0000      60.0000      87.0000      93.0000      82.0000       0.0000     226.9539      95.0000     103.0000     117.0000      92.0000       1.0000     999.0000
